日期,加權指數:收盤價,加權報酬指數:收盤價,電子類:收盤價,金融保險:收盤價,不含金融電子:收盤價,OTC指數:收盤價,不含金融電子報酬指數:收盤價,電子類報酬指數:收盤價,金融保險類報酬指數:收盤價,電子類:成交值比重(%),電子類:市值比重(%)
2020-08-28,12728.85,24470.55,604.73,1248.44,12051.41,165.86,23509.05,1059.14,1988.87,64.523,61.783
2020-08-31,12591.45,24206.96,595.63,1241.65,12013.39,166.03,23435.57,1043.22,1978.05,65.678,61.513
2020-09-01,12703.28,24423.75,604.71,1239.51,11998.65,166.35,23409.39,1059.14,1975.34,68.192,61.902
2020-09-02,12699.5,24417.13,605.63,1230.41,11981.06,167.59,23377.47,1060.75,1960.83,70.313,62.014
2020-09-03,12757.97,24536.35,609.08,1234.2,12013.28,167.33,23447.34,1067.13,1966.87,70.971,62.082
2020-09-04,12637.95,24305.53,601.9,1225.26,11957.02,166.53,23337.55,1054.55,1952.62,67.423,61.933
2020-09-07,12601.4,24236.75,596.6,1228.57,12060.32,164.17,23540.22,1045.34,1957.91,63.026,61.565
2020-09-08,12663.56,24363.05,600.41,1231.66,12091.73,165.51,23613.06,1052.28,1962.82,62.9,61.656
2020-09-09,12608.58,24257.5,597.07,1226.78,12071.87,165.5,23574.26,1046.43,1955.05,60.703,61.581
2020-09-10,12691.75,24417.82,602.65,1234.64,12075.14,165.11,23581.84,1056.21,1967.58,64.552,61.752
2020-09-11,12675.95,24387.76,602.84,1235.92,12003.36,164.17,23442.17,1056.57,1969.62,57.325,61.841
2020-09-14,12787.82,24603.01,610.75,1237.11,12029.66,165.75,23493.53,1070.43,1971.52,66.049,62.103
2020-09-15,12845.65,24714.31,614.44,1238.69,12057.98,166.65,23549.01,1076.89,1974.02,70.629,62.198
2020-09-16,12976.76,24968.41,623.95,1240.43,12075.87,167.55,23584.98,1093.67,1976.8,72.637,62.524
2020-09-17,12872.74,24809.79,616.86,1230.89,12075.65,167.64,23584.55,1084.13,1961.59,65.842,62.313
2020-09-18,12875.62,24815.36,614.75,1230.3,12187.47,168.91,23802.97,1080.44,1960.66,62.276,62.089
2020-09-21,12795.12,24660.21,609.77,1218.63,12181.87,167.36,23792.04,1071.69,1942.06,61.208,61.973
2020-09-22,12645.51,24371.86,603.94,1204.65,11977.24,165.1,23392.38,1061.44,1919.77,62.394,62.106
2020-09-23,12583.88,24253.82,601.92,1196.66,11884.42,165.16,23211.81,1057.93,1907.05,65.578,62.202
2020-09-24,12264.38,23639.22,587.7,1166.39,11532.63,161.81,22528.76,1032.93,1858.81,61.173,62.314
2020-09-25,12232.91,23578.57,583.9,1177.78,11548.44,158.6,22559.69,1026.26,1876.97,63.735,62.066
2020-09-28,12462.76,24021.6,596.18,1199.4,11706.07,160.83,22867.63,1047.84,1911.42,69.788,62.203
2020-09-29,12467.73,24031.3,596.24,1201.54,11711.74,160.52,22879.17,1047.95,1914.83,72.663,62.186
2020-09-30,12515.61,24123.59,599.52,1200.51,11734.78,162.05,22924.17,1053.71,1913.18,72.458,62.288
2020-10-05,12548.28,24186.55,600.08,1198.18,11836.15,162.83,23122.2,1054.7,1909.47,68.693,62.184
2020-10-06,12704.23,24487.21,607.75,1210.44,11984.72,164.42,23412.66,1068.18,1929,66.681,62.206
2020-10-07,12746.37,24568.43,611.74,1204.37,11975.06,164.21,23393.79,1075.18,1919.33,70.979,62.41
2020-10-08,12887.19,24839.86,622.55,1204.9,11971.03,164.96,23385.91,1094.19,1920.17,78.524,62.823
2020-10-12,12955.91,24972.31,627.71,1206.3,11969.86,164.67,23383.63,1103.25,1922.41,71.202,62.972
2020-10-13,12947.13,24955.39,628.24,1199.96,11940.55,165.29,23326.36,1104.18,1912.31,65.068,63.07
2020-10-14,12919.31,24901.9,625.79,1200.38,11953.98,165.8,23353.08,1099.87,1912.98,69.842,62.956
2020-10-15,12827.82,24725.56,621.07,1191.56,11884.42,165.91,23217.19,1091.58,1898.92,69.411,62.927
2020-10-16,12750.37,24576.27,616.25,1188.53,11844.88,164.75,23139.95,1083.12,1894.09,67.983,62.82
2020-10-19,12908.34,24880.77,626.29,1193.13,11921.99,165.23,23290.59,1100.76,1901.42,70.643,63.07
2020-10-20,12862.37,24792.15,622.5,1191.21,11943.21,165.65,23332.04,1094.1,1898.36,64.71,62.91
2020-10-21,12877.25,24821.34,623.68,1189.17,11950.27,166.03,23347.67,1096.17,1895.11,71.277,62.955
2020-10-22,12917.03,24898,625.11,1194.91,12001.69,165.57,23448.13,1098.68,1904.26,67.864,62.912
2020-10-23,12898.82,24862.9,623.32,1194.77,12021,166.04,23485.87,1095.53,1904.03,67.499,62.739
2020-10-26,12909.03,24882.59,622.41,1202.24,12067.96,164.31,23577.62,1093.95,1915.94,64.329,62.598
2020-10-27,12875.01,24817.02,620.76,1195.5,12052.51,164.98,23547.43,1091.03,1905.21,66.741,62.597
2020-10-28,12793.75,24660.38,615.46,1194.12,12014.45,163.79,23473.06,1081.73,1903.01,63.089,62.46
2020-10-29,12662.91,24408.3,608.66,1181.46,11917.52,163.1,23283.81,1069.78,1882.82,64.921,62.405
2020-10-30,12546.34,24183.76,601.38,1179.85,11846.63,161.93,23145.88,1056.99,1880.26,65.356,62.231
2020-11-02,12591.31,24270.44,602.57,1194.29,11890.57,161.25,23231.72,1059.07,1903.28,66.465,62.135
2020-11-03,12736.01,24549.37,610.15,1202.17,12021.59,162.65,23487.71,1072.4,1915.83,68.11,62.199
2020-11-04,12867.9,24803.58,619.14,1202.54,12072.34,164.29,23586.86,1088.21,1916.42,69.623,62.475
2020-11-05,12918.8,24901.7,621.84,1208.47,12103.63,165.23,23648,1092.94,1925.86,66.002,62.496
2020-11-06,12973.53,25007.2,624.53,1215.11,12145.38,165.81,23729.58,1097.68,1936.44,69.729,62.503
2020-11-09,13127.47,25303.93,632.5,1224.23,12286.12,168.13,24004.56,1111.68,1950.99,66.634,62.556
2020-11-10,13081.72,25215.74,624.58,1242.38,12415.3,165.71,24256.95,1097.77,1979.91,60.357,61.985
2020-11-11,13262.19,25563.6,629.29,1271.33,12719.46,166.87,24851.2,1106.05,2026.04,57.973,61.607
2020-11-12,13221.78,25485.71,630.01,1254.16,12614.18,165.91,24645.52,1107.31,1998.69,69.072,61.866
2020-11-13,13273.33,25585.09,633.57,1254.96,12629.3,166.67,24675.05,1113.56,1999.96,67.758,61.974
2020-11-16,13551.83,26122.1,652.75,1264.86,12688.29,168.49,24791.03,1147.27,2015.73,73.616,62.529
2020-11-17,13593.01,26201.49,654.4,1267.49,12747.74,168.35,24907.24,1150.17,2019.93,72.85,62.499
2020-11-18,13773.29,26548.99,665.72,1272.49,12843.61,169.98,25094.56,1170.07,2027.89,69.934,62.75
2020-11-19,13722.43,26451.27,662.02,1264.64,12868.16,170.47,25142.96,1163.58,2015.38,70.586,62.63
2020-11-20,13716.44,26439.72,661.95,1259.07,12874.04,171.39,25154.44,1163.45,2006.51,75.921,62.649
2020-11-23,13878.01,26751.16,671.74,1268.04,12957.17,173.06,25316.86,1180.67,2020.81,73.215,62.834
2020-11-24,13807.13,26614.53,668.74,1260.77,12874.57,172.61,25155.48,1175.38,2009.22,77.94,62.858
2020-11-25,13738.83,26482.87,662.42,1261.17,12923.35,172.22,25250.8,1164.28,2009.86,68.735,62.57
2020-11-26,13845.66,26688.81,668.42,1265.18,13009.31,173.93,25418.75,1174.82,2016.24,68.989,62.653
2020-11-27,13867.09,26730.12,669.89,1262.21,13030.33,175.24,25459.81,1177.41,2011.51,71.26,62.695
2020-11-30,13722.89,26452.16,663.44,1248.06,12874.85,176.62,25156.06,1166.07,1988.97,70.838,62.737
2020-12-01,13885.67,26765.95,672.93,1256.83,12977.88,177.93,25357.42,1182.76,2002.94,73.804,62.892
2020-12-02,13989.14,26965.4,681.92,1255.13,12937.04,180,25277.61,1198.55,2000.22,74.93,63.261
2020-12-03,13977.09,26942.18,680.83,1252.98,12953.91,179.81,25310.58,1196.63,1996.79,74.614,63.216
2020-12-04,14132.44,27241.63,690.02,1261.17,13046.46,180.31,25491.42,1212.8,2009.85,75.041,63.365
2020-12-07,14256.6,27480.95,701.03,1260.99,12978.81,179.64,25359.23,1232.14,2009.57,78.339,63.816
2020-12-08,14360.4,27681.03,710.35,1247.1,12975.53,181.22,25352.83,1248.53,1987.44,72.01,64.2
2020-12-09,14390.14,27738.37,711.81,1244.12,13027.11,182.66,25453.62,1251.08,1982.69,76.37,64.198
2020-12-10,14249.49,27467.25,700.73,1248.06,13022.67,180.53,25444.93,1231.62,1988.96,72.886,63.822
2020-12-11,14261.69,27490.76,701.29,1264.24,12970.69,179.39,25343.36,1232.61,2014.75,73.035,63.823
2020-12-14,14211.05,27393.15,696.53,1261,13025.31,180.28,25450.09,1224.24,2009.58,69.056,63.626
2020-12-15,14068.52,27118.44,688.58,1247.06,12945.04,176.93,25293.37,1210.27,1987.37,67.134,63.538
2020-12-16,14304.46,27573.25,699.86,1262.44,13198.56,180.29,25788.72,1230.09,2011.88,69.192,63.516
2020-12-17,14258.93,27526.93,697.63,1259.83,13150.93,179.74,25695.66,1229.06,2007.72,73.378,63.516
2020-12-18,14249.96,27509.63,697.96,1254.64,13125.37,179.32,25645.72,1229.66,1999.44,65.81,63.585
2020-12-21,14384.96,27770.36,703.05,1261.48,13342.5,179.36,26070.38,1238.62,2010.35,58.857,63.445
2020-12-22,14177.46,27369.78,692.6,1250.64,13132.71,177.76,25660.46,1220.22,1993.07,52.362,63.417
2020-12-23,14223.09,27457.87,696.1,1247.71,13145.49,179.45,25685.43,1226.39,1988.41,58.649,63.521
2020-12-24,14280.28,27568.27,698.49,1253.22,13215.38,179.69,25821.98,1230.59,1997.19,66.511,63.452
2020-12-25,14331.42,27667,701.29,1255.19,13259.55,180.49,25908.29,1235.53,2000.32,62.294,63.477
2020-12-28,14483.07,27959.77,708.86,1258.39,13436.39,181.69,26253.84,1248.86,2005.42,67.195,63.485
2020-12-29,14472.05,27938.5,706.99,1260.52,13474.72,182.38,26328.73,1245.57,2008.81,55.939,63.361
2020-12-30,14687.7,28354.81,717.36,1288.35,13644.5,184.24,26660.46,1263.84,2053.17,62.376,63.349
2020-12-31,14732.53,28441.36,720.32,1285.7,13678.4,184.1,26726.71,1269.05,2048.95,65.197,63.401
2021-01-04,14902.03,28768.57,732.17,1279.73,13759.04,185.8,26884.27,1289.92,2039.44,68.702,63.793
2021-01-05,15000.03,28957.76,740.27,1281.48,13724.81,185.95,26817.39,1304.2,2042.23,67.852,64.082
2021-01-06,14983.13,28925.14,743.83,1271.82,13539.41,184.26,26455.13,1310.47,2026.83,71.803,64.517
2021-01-07,15214,29370.83,758.44,1282.97,13637.72,186.13,26647.21,1336.2,2044.6,66.93,64.763
2021-01-08,15463.95,29853.37,773.05,1302.26,13769.09,187.02,26903.91,1361.95,2075.34,73.474,64.945
2021-01-11,15557.3,30033.59,780.11,1304.68,13763.81,188.89,26893.59,1374.39,2079.2,71.69,65.146
2021-01-12,15500.7,29924.31,780.85,1290.07,13589.13,186.18,26552.28,1375.69,2055.92,70.614,65.452
2021-01-13,15769.98,30444.28,799.29,1296.78,13665.32,188.66,26701.15,1408.18,2066.67,75.814,65.861
2021-01-14,15707.19,30323.05,794.77,1296.21,13653.68,187.91,26678.41,1400.21,2065.76,79.946,65.75
2021-01-15,15616.39,30147.77,795.38,1280.65,13366.72,184.68,26117.7,1401.28,2040.98,77.436,66.185
2021-01-18,15612,30139.29,797.61,1271.7,13285.39,185.45,25958.78,1405.21,2026.71,72.723,66.387
2021-01-19,15877.37,30651.59,816.82,1274.7,13327.26,186.45,26040.61,1439.06,2031.49,74.722,66.857
2021-01-20,15806.18,30514.16,821.8,1246.71,12959.95,182.98,25322.91,1447.83,1986.89,74.551,67.586
2021-01-21,16153.77,31185.18,846.51,1249.27,13042.02,184.23,25483.25,1491.37,1990.95,76.298,68.122
2021-01-22,16019.03,30925.07,835.91,1244.16,13075.29,187.8,25548.27,1472.7,1982.82,79.007,67.838
2021-01-25,15946.54,30785.12,826.93,1256.07,13183.29,188.03,25759.28,1456.88,2001.8,76.778,67.41
2021-01-26,15658.85,30229.73,809.19,1244.48,13029.58,185.37,25458.95,1425.62,1983.32,78.623,67.175
2021-01-27,15701.45,30311.98,812.01,1245.43,13046.73,186.74,25492.47,1430.59,1984.85,78.448,67.232
2021-01-28,15415.88,29760.67,794.65,1235.46,12875.89,183.09,25158.64,1400.01,1968.95,79.271,67.012
2021-01-29,15138.31,29224.82,779.84,1221.26,12632.96,179.54,24683.97,1373.91,1946.31,76.905,66.968
2021-02-01,15410.09,29749.49,797.69,1231.5,12730.19,180.39,24873.96,1405.36,1962.64,77.498,67.282
2021-02-02,15760.05,30425.11,819.12,1242.67,12936.7,183.45,25277.48,1443.11,1980.44,76.945,67.554
2021-02-03,15771.32,30446.86,819.52,1245.93,12944.45,183.69,25292.62,1443.82,1985.64,75.971,67.539
